sleeper_id,weight,status,sport,fantasy_positions,college,player_id,practice_description,rotowire_id,active,position,number,last_name,height,injury_status,injury_body_part,injury_notes,practice_participation,high_school,team,sportradar_id,yahoo_id,years_exp,fantasy_data_id,hashtag,search_last_name,first_name,birth_city,espn_id,birth_date,search_first_name,news_updated,gsis_id,birth_country,birth_state,search_full_name,depth_chart_position,rotoworld_id,depth_chart_order,injury_start_date,stats_id,search_rank,pandascore_id,metadata,full_name,age
6453,201,Active,nfl,WR,Austin Peay,6453,,14129,TRUE,WR,81,Montgomery,"6'1""",,,,,Madison Central (MS),NYJ,021f2c32-0876-4db3-9605-e829f7d449d7,32283,2,21473,#DJMontgomery-NFL-NYJ-81,montgomery,D.J.,,4249030,1996-11-17,dj,1.6098E+12, 00-0035045,,,djmontgomery,,,,,1063397,9999999,,,D.J. Montgomery,24
6454,287,Active,nfl,OL,Memphis,6454,,13884,TRUE,G,72,Tate,"6'3""",,,,,,CLE,f6ee6a50-24d4-4401-9924-c788aa8cf34f,32289,1,21474,#TrevonTate-NFL-CLE-72,tate,Trevon,,3126225,,trevon,,,,,trevontate,,,,,,9999999,,,Trevon Tate,
6455,300,Active,nfl,OL,Tulsa,6455,,14148,TRUE,OL,66,Wright,"6'3""",,,,,Cypress Ridge (TX),ATL,7579c408-f3d3-43a6-a05a-2aec8291a618,32290,2,21475,#WillieWright-NFL-ATL-66,wright,Willie,,3126302,1996-02-25,willie,1.60781E+12, 00-0035051,,,williewright,LG,,1,,,9999999,,,Willie Wright,25
6456,305,Active,nfl,OT,Miami,6456,,14087,TRUE,OT,61,Gauthier,"6'5""",,,,,Venice (FL),MIA,efe7d321-9ce8-4a43-9c00-999eda83d73a,32229,2,21271,#TylerGauthier-NFL-MIA-61,gauthier,Tyler,,3917868,1997-06-29,tyler,1.59692E+12, 00-0034963,,,tylergauthier,C,,2,,,9999999,,,Tyler Gauthier,23
6457,300,Active,nfl,OT,Texas,6457,,13601,TRUE,OT,76,Anderson,"6'5""",,,,,Westlake (TX),DEN,67e5566c-73df-43b7-80ae-3d50d68ac189,32224,2,21228,#CalvinAnderson-NFL-DEN-76,anderson,Calvin,,3123867,1996-03-25,calvin,1.61594E+12, 00-0034957,,,calvinanderson,LT,,2,,,9999999,,{injury_override_regular_2020_5=COV},Calvin Anderson,25
6458,315,Active,nfl,OT,Miami,6458,,13684,TRUE,OT,73,St. Louis,"6'5""",,,,,IMG Academy (FL),LAC,850b8283-0a1d-4a47-8586-8398df905c58,32232,2,21162,#TyreeStLouis-NFL-LAC-73,stlouis,Tyree,,3917870,1997-08-05,tyree,, 00-0034958,,,tyreestlouis,LG,,2,,,9999999,,,Tyree St. Louis,23
6459,183,Inactive,nfl,WR,Boise State,6459,,14118,TRUE,WR,,Modster,"5'11""",,,,,,,bf3ad199-bdc5-4ec9-9446-ebd50ef69dc9,32301,1,21480,#SeanModster-NFL-FA-0,modster,Sean,,3127588,1995-11-13,sean,1.58932E+12, 00-0035114,,,seanmodster,,,,,837596,9999999,,,Sean Modster,24
6460,238,Inactive,nfl,TE,Purdue,6460,,14119,TRUE,TE,,Herdman,"6'4""",,,,,,,e9620a37-f9cf-4081-ab2a-75d16af640b7,32313,1,21481,#ColeHerdman-NFL-FA-0,herdman,Cole,,3116195,1995-06-27,cole,1.59579E+12, 00-0035109,,,coleherdman,,,,,830938,9999999,,,Cole Herdman,25
6461,245,Active,nfl,LS,Azusa Pacific,6461,,14127,TRUE,LS,44,Orzech,"6'3""",,,,,Paloma Valley (CA),TEN,56b26b71-8f1e-416c-a7e5-62cd67c98f4b,32306,2,21484,#MattOrzech-NFL-TEN-44,orzech,Matt,,4422336,1995-04-12,matt,1.60678E+12, 00-0035118,,,mattorzech,,,,,1139280,9999999,,,Matt Orzech,26
6462,240,Inactive,nfl,TE,Georgia Southern,6462,,14134,TRUE,TE,45,Richardson,"6'3""",,,,,,,efd6f3c3-b752-4bc2-a4f2-b776c15c3ec0,32262,1,21427,#EllisRichardson-NFL-FA-45,richardson,Ellis,,3926590,1995-02-12,ellis,, 00-0035057,,,ellisrichardson,TE,,6,,887183,9999999,,,Ellis Richardson,25
6463,279,Active,nfl,DL,Michigan,6463,,,TRUE,DL,0,Marshall,"6'3""",,,,,,CHI,2d133844-4e02-460b-819b-d8176407dedb,32258,1,21428,#LawrenceMarshall-NFL-CHI-0,marshall,Lawrence,,,1995-02-12,lawrence,, 00-0035064,,,lawrencemarshall,,,,,,9999999,,,Lawrence Marshall,25
6464,250,Inactive,nfl,LS,Kansas,6464,,14152,TRUE,LS,53,Wirtel,"6'3""",,,,,,,189d2495-ff24-4ffb-9887-8fdc717cf4c0,32265,1,21469,#JohnWirtel-NFL-FA-53,wirtel,John,,3039982,1995-08-24,john,, 00-0035054,,,johnwirtel,,,,,,9999999,,,John Wirtel,25
6465,218,Active,nfl,WR,Colgate,6465,,14130,TRUE,WR,14,Ives,"6'4""",,,,,Hinsdale Central (IL),CHI,422f272f-ca71-4fd2-a37a-d1e323c2728b,32256,2,21464,#ThomasIves-NFL-CHI-14,ives,Thomas,,3909300,1997-06-25,thomas,1.6104E+12, 00-0035074,,,thomasives,,,,,874641,9999999,,,Thomas Ives,23
6466,300,Inactive,nfl,DL,Brown,6466,,14142,TRUE,NT,93,Banfield,"6'3""",,,,,,,db9afb6c-3148-4e7a-8b3f-182fa8ad28bd,32245,1,21465,#DaryleBanfield-NFL-FA-93,banfield,Daryle,,3912362,1997-12-10,daryle,, 00-0035053,,,darylebanfield,,,,,,9999999,,,Daryle Banfield,22
6467,295,Active,nfl,DL,Lindenwood,6467,,14144,TRUE,DT,92,Harris,"6'5""",,,,,Waubonsie Valley (IL),DEN,29815a83-1d6b-4e1b-b1c6-9bf44e7166c9,32254,2,21466,#JonathanHarris-NFL-DEN-92,harris,Jonathan,,4422407,1996-08-04,jonathan,1.59738E+12, 00-0035073,,,jonathanharris,LDE,,2,,,1741,,{injury_override_regular_2020_5=COV},Jonathan Harris,24
6468,215,Inactive,nfl,WR,Iowa State,6468,,14110,TRUE,WR,89,Eaton,"6'4""",,,,,,,e6ed0626-890b-4408-bcdf-8fc02a9d95da,32267,1,21419,#MatthewEaton-NFL-FA-89,eaton,Matthew,,3138759,1995-12-09,matthew,1.56462E+12, 00-0035078,,,mattheweaton,RWR,,5,,838306,9999999,,,Matthew Eaton,24
6469,240,Active,nfl,TE,Duke,6469,,14109,TRUE,TE,86,Koppenhaver,"6'4""",,,,,,GB,109cf714-fc59-468d-b02f-2db4e75a56a7,32270,1,21420,#DavisKoppenhaver-NFL-GB-86,koppenhaver,Davis,,3116573,1996-01-24,davis,1.55925E+12, 00-0035083,,,daviskoppenhaver,,,,,830826,9999999,,,Davis Koppenhaver,24
6470,310,Inactive,nfl,OL,Pittsburgh,6470,,14091,TRUE,G,66,Herndon,"6'4""",,,,,,,8ed86cb2-74c7-4a60-8e62-b0cf4d147779,32213,0,21470,#MikeHerndon-NFL-FA-66,herndon,Mike,,3123959,1995-12-12,mike,,,,,mikeherndon,,,,,,9999999,,,Mike Herndon,24
6471,283,Inactive,nfl,OL,Harvard,6471,,14069,TRUE,G,68,Allen Jr.,"6'3""",,,,,,,,32197,1,21471,#LarryAllenJr-NFL-FA-68,allenjr,Larry,,,1996-07-21,larry,, 00-0035411,,,larryallenjr,,,,,,9999999,,,Larry Allen Jr.,24
6472,224,Active,nfl,LB,Oklahoma State,6472,,13903,TRUE,LB,56,Phillips,"6'0""",,,,,Pearland (TX),WAS,5ce0fd7f-bb8f-4d0b-a995-1473e148d45b,32204,2,21450,#JustinPhillips-NFL-WAS-56,phillips,Justin,,3122441,1995-10-10,justin,1.58882E+12, 00-0035419,,,justinphillips,LOLB,,3,,,1738,,,Justin Phillips,25
6473,315,Inactive,nfl,OL,Central Missouri,6473,,13916,TRUE,OT,60,Puni,"6'4""",,,,,,,30ed5daa-7bbd-4c35-b7ad-0ad0f9350973,32209,1,21447,#DerrickPuni-NFL-FA-60,puni,Derrick,,4329476,1994-12-13,derrick,1.56988E+12, 00-0035420,,,derrickpuni,,,,,,9999999,,,Derrick Puni,25
6474,300,Inactive,nfl,OL,Villanova,6474,,13937,TRUE,OT,,Hitner,"6'6""",,,,,,,20b85f3c-8cec-40a3-8cfe-05a4fe43c23a,32132,1,21331,#BrandonHitner-NFL-FA-0,hitner,Brandon,,3120858,1995-05-15,brandon,1.57844E+12, 00-0035611,,,brandonhitner,RT,,3,,,9999999,,,Brandon Hitner,25
6475,213,Inactive,nfl,DB,Temple,6475,,,TRUE,SS,2,Randall,"5'11""",,,,,,,,,0,21459,#DelvonRandall-NFL-FA-2,randall,Delvon,,,,delvon,,,,,delvonrandall,,,,,,9999999,,,Delvon Randall,
6476,190,Active,nfl,DB,New Mexico,6476,,14080,TRUE,DB,39,Ross,"5'9""",,,,,South Hills (CA),NE,3f0926f7-103e-44d5-85f0-e53ec48fe452,32223,2,21463,#DAngeloRoss-NFL-NE-39,ross,D'Angelo,,3139389,1996-10-29,dangelo,1.59941E+12, 00-0034966,,,dangeloross,,,,,,9999999,,{injury_override_regular_2020_5=COV},D'Angelo Ross,24
6477,236,Inactive,nfl,LB,Colorado State,6477,,,FALSE,ILB,54,Player,"6'1""",COV,,,,,DEN,,,0,21472,#DuplicatePlayer-NFL-DEN-54,player,Duplicate,,,1996-05-20,duplicate,,,,,duplicateplayer,,,,,,9999999,,{injury_override_regular_2020_5=COV},Duplicate Player,23
6478,294,Inactive,nfl,OL,Connecticut,6478,,14060,TRUE,G,62,Crozier,"6'4""",,,,,,,8cdf3bb1-29d1-4812-ae16-893f3c448df1,32217,1,21461,#RyanCrozier-NFL-FA-62,crozier,Ryan,,3125897,1995-10-31,ryan,1.57429E+12, 00-0034947,,,ryancrozier,,,,,,9999999,,,Ryan Crozier,24
6483,260,Inactive,nfl,LB,-,6483,,13771,TRUE,OLB,59,Jones,"6'3""",,,,,,,9fb02841-5372-49f8-b621-958d5bb4b189,32316,1,21488,#MarkusJones-NFL-FA-59,jones,Markus,,4390082,1996-01-10,markus,1.56462E+12, 00-0035111,,,markusjones,,,,,,9999999,,,Markus Jones,24
6484,255,Inactive,nfl,LB,Texas A&M-Commerce,6484,,14122,TRUE,OLB,,Onuoha,"6'5""",,,,,,,a8873d1a-d00f-454a-b18d-8e833d429108,32311,1,21489,#MichaelOnuoha-NFL-FA-0,onuoha,Michael,,4290803,1993-06-29,michael,1.573E+12, 00-0035116,,,michaelonuoha,SLB,,3,,,1745,,,Michael Onuoha,27
6485,228,Active,nfl,LB,Florida Atlantic,6485,,13829,TRUE,LB,51,Al-Shaair,"6'2""",,,,,Hillsborough (FL),SF,e9348fc5-273d-4ac3-9760-462f37c025dc,32318,2,21490,#AzeezAlShaair-NFL-SF-51,alshaair,Azeez,,3919117,1997-08-04,azeez,1.61421E+12, 00-0035166,,,azeezalshaair,MIKE,,2,,,1746,,,Azeez Al-Shaair,23
6486,293,Active,nfl,OL,Elon,6486,,14128,TRUE,G,61,Toogood,"6'2""",,,,,,BAL,98074bf2-0c4d-48d4-b3c9-52f707a22280,32310,1,21170,#CJToogood-NFL-BAL-61,toogood,C.J.,,3912157,1997-03-29,cj,, 00-0035124,,,cjtoogood,,,,,,9999999,,,C.J. Toogood,22
6487,249,Inactive,nfl,TE,Delaware,6487,,14120,TRUE,TE,,Scarff,"6'5""",,,,,,,0c49b066-56ef-42dd-b9f1-1e956cced841,32314,1,21275,#CharlesScarff-NFL-FA-0,scarff,Charles,,3127376,1996-05-03,charles,1.59892E+12, 00-0035119,,,charlesscarff,,,,,838249,9999999,,,Charles Scarff,24
6488,322,Active,nfl,DL,Kent State,6488,,14124,TRUE,DT,91,Morris,"6'2""",,,,,,BAL,cc4d595a-3fd3-49ed-a332-8d9bab9159fd,32309,1,21487,#KalilMorris-NFL-BAL-91,morris,Kalil,,3125872,1995-10-22,kalil,, 00-0035131,,,kalilmorris,,,,,,9999999,,,Kalil Morris,24
6489,225,Inactive,nfl,QB,South Dakota State,6489,,13976,TRUE,QB,3,Christion,"6'1""",,,,,,,2fddb075-e397-48ed-a05c-dc296b08af2f,32328,1,21342,#TarynChristion-NFL-FA-3,christion,Taryn,,3909004,1997-02-06,taryn,1.57481E+12,,,,tarynchristion,QB,,5,,874315,9999999,,,Taryn Christion,23
6490,233,Inactive,nfl,TE,Western Kentucky,6490,,14089,TRUE,TE,48,Deane,"6'2""",,,,,,,0445dc8c-5b8a-4def-a548-0f36c08990ab,32337,1,21338,#MikquanDeane-NFL-FA-48,deane,Mik'quan,,4246674,1995-07-28,mikquan,1.5664E+12,,,,mikquandeane,,,,,1056620,9999999,,,Mik'quan Deane,25
6491,209,Inactive,nfl,RB,Clemson,6491,,14090,TRUE,RB,,Choice,"5'9""",,,,,,,1e85069d-9402-4bdb-8aa9-79e30713df43,32332,1,21491,#AdamChoice-NFL-FA-0,choice,Adam,,3122842,1995-11-30,adam,1.58863E+12, 00-0035086,,,adamchoice,,,,,828750,9999999,,,Adam Choice,24
6492,177,Inactive,nfl,WR,Purdue,6492,,13897,TRUE,WR,,Wright,"5'10""",,,,,,,161b1732-e10d-41b1-933b-494f5c37c534,32330,1,21492,#TerryWright-NFL-FA-0,wright,Terry,,4260393,1997-01-28,terry,1.58725E+12, 00-0035097,,,terrywright,,,,,1066824,9999999,,,Terry Wright,23
6493,245,Active,nfl,TE,Mississippi State,6493,,14102,TRUE,TE,86,Johnson,"6'3""",,,,,Hoover (AL),ARI,f5153e47-fc18-4441-afc0-10c8a5ffec53,32339,1,21493,#JustinJohnson-NFL-ARI-86,johnson,Justin,,3917292,1996-11-08,justin,1.60384E+12, 00-0035092,,,justinjohnson,,,,,876831,9999999,,,Justin Johnson,23
6494,366,Active,nfl,DL,Michigan,6494,,14099,TRUE,DT,92,Mone,"6'3""",,,,,Highland (UT),SEA,f00ccf29-884e-4914-b9f9-aca0090ee9e6,32336,2,21494,#BryanMone-NFL-SEA-92,mone,Bryan,,3115979,1995-10-20,bryan,1.61888E+12, 00-0035094,,,bryanmone,NT,,3,,,1747,,,Bryan Mone,25
6495,340,Inactive,nfl,DL,Eastern Washington,6495,,14101,TRUE,NT,,Tiuli,"6'3""",,,,,,,83f3cd34-466b-4d30-acfe-42523e6f5764,32334,1,21495,#JayTeeTiuli-NFL-FA-0,tiuli,Jay-Tee,,3119315,1996-01-14,jaytee,, 00-0035096,,,jayteetiuli,,,,,,9999999,,,Jay-Tee Tiuli,24
6496,161,Inactive,nfl,K,North Texas,6496,,14160,TRUE,K,9,Hedlund,"5'9""",,,,,,,5e52491c-218a-4e32-b455-0d3aa05b8151,32369,1,21508,#ColeHedlund-NFL-FA-9,hedlund,Cole,,3128692,1995-03-15,cole,, 00-0035171,,,colehedlund,,,,,837903,9999999,,,Cole Hedlund,25
6497,200,Inactive,nfl,DB,Delaware,6497,,14159,TRUE,CB,35,Adewusi,"6'1""",,,,,,,8ed1ce29-8bbb-417b-9766-5de8fdfb4606,32379,1,21509,#TennyAdewusi-NFL-FA-35,adewusi,Tenny,,3912029,1997-05-13,tenny,, 00-0035174,,,tennyadewusi,,,,,,9999999,,,Tenny Adewusi,23
6498,230,Inactive,nfl,LB,Iowa State,6498,,14168,TRUE,OLB,,Harvey,"5'11""",,,,,,,c7f8e21d-25fa-4a9b-b4ca-ac65f548031c,32377,1,21511,#WillieHarvey-NFL-FA-0,harvey,Willie,,3128396,1996-01-09,willie,1.59338E+12, 00-0035177,,,willieharvey,SAM,,2,,,1748,,,Willie Harvey,24
6499,185,Inactive,nfl,DB,Miami (FL),6499,,14167,TRUE,CB,36,Dean,"6'2""",,,,,,,f2d31944-cc46-46e0-bdeb-5cd99ab366a4,,1,21512,#JhavonteDean-NFL-FA-36,dean,Jhavonte,,4240629,1995-12-14,jhavonte,, 00-0035175,,,jhavontedean,,,,,,9999999,,,Jhavonte Dean,24
6500,295,Inactive,nfl,DL,Alcorn State,6500,,14161,TRUE,DT,76,Shippy,"5'11""",,,,,,,06a22cdc-f773-4424-a8e6-e49ca822ed1e,32370,1,21350,#SterlingShippy-NFL-FA-76,shippy,Sterling,,3131528,1995-08-24,sterling,, 00-0035178,,,sterlingshippy,,,,,,9999999,,,Sterling Shippy,25
6501,248,Inactive,nfl,TE,Kentucky,6501,,13687,TRUE,TE,,Conrad,"6'4""",,,,,,,16551ae2-a27c-4c2d-aa48-0fce4fde68a8,32352,1,21497,#CJConrad-NFL-FA-0,conrad,C.J.,,3915230,1996-05-09,cj,1.58812E+12, 00-0035009,,,cjconrad,,,,,867993,9999999,,,C.J. Conrad,24
6504,200,Inactive,nfl,P,Rutgers,6504,,14158,TRUE,P,17,Anderson,"6'1""",,,,,,,f9d1c515-b89a-4c44-912d-2985acb16999,32380,1,20515,#RyanAnderson-NFL-FA-17,anderson,Ryan,,4259327,1994-12-30,ryan,1.56582E+12,,,,ryananderson,,,,,,9999999,,,Ryan Anderson,25
6506,240,Inactive,nfl,RB,Miami (FL),6506,,14166,TRUE,RB,43,Gray,"6'2""",,,,,,,bbd96f73-7fab-4047-bde6-b66b0228a06a,32376,1,21283,#TrayoneGray-NFL-FA-43,gray,Trayone,,3135736,1995-12-14,trayone,1.56503E+12, 00-0035176,,,trayonegray,RB,,7,,839549,9999999,,,Trayone Gray,24
6508,225,Inactive,nfl,LB,Prairie View,6508,,14137,TRUE,OLB,90,Stubbs,"6'1""",,,,,,,b58cabc3-4443-401f-95fe-54809db519ab,32288,1,21502,#AnthonyStubbs-NFL-FA-90,stubbs,Anthony,,4251200,1996-08-09,anthony,, 00-0035049,,,anthonystubbs,,,,,,9999999,,,Anthony Stubbs,24
6509,300,Inactive,nfl,OL,Virginia,6509,,14125,TRUE,OT,62,Applefield,"6'5""",,,,,,,dec4a1a9-5bfc-4ca3-ad1d-903020bf4403,32312,1,21460,#MarcusApplefield-NFL-FA-62,applefield,Marcus,,3121518,1995-12-15,marcus,1.57955E+12, 00-0035105,,,marcusapplefield,,,,,,9999999,,,Marcus Applefield,24
6510,288,Active,nfl,DL,North Carolina,6510,,14164,TRUE,DT,77,Dalton,"6'5""",,,Dalton is expected to land on Injured Reserve and miss the 2020 season.,,West Forsyth (NC),NO,3df436ea-5825-4ef5-b33f-d221d8f5992e,32374,2,21507,#JalenDalton-NFL-NO-77,dalton,Jalen,,3895834,1997-08-04,jalen,1.59882E+12, 00-0035179,,,jalendalton,LDT,,3,,,9999999,,,Jalen Dalton,23
6512,199,Inactive,nfl,DB,Fort Hays State,6512,,14138,TRUE,FS,43,Jibowu,"6'1""",,,,,,,274c50e9-73a3-45f9-b9dd-c08270f1132c,32257,1,21499,#DoyinJibowu-NFL-FA-43,jibowu,Doyin,,4076949,1996-07-01,doyin,, 00-0035072,,,doyinjibowu,,,,,,9999999,,,Doyin Jibowu,24
6513,305,Inactive,nfl,OL,Ohio,6513,,13957,TRUE,G,74,Lowery,"6'7""",,,,,,,cc100593-db21-4a2f-a6d2-607bdcea88ad,32350,1,21430,#JoeLowery-NFL-FA-74,lowery,Joe,,3126065,1996-05-20,joe,, 00-0035066,,,joelowery,,,,,,9999999,,,Joe Lowery,24
6516,330,Inactive,nfl,OL,Baylor,6516,,14149,TRUE,G,63,Blackmar,"6'5""",,,,,,,f1ea77e8-6e8c-454c-b508-f06e5676a0bc,32249,1,21433,#BlakeBlackmar-NFL-FA-63,blackmar,Blake,,3128346,1995-08-03,blake,1.56903E+12, 00-0035065,,,blakeblackmar,,,,,,9999999,,,Blake Blackmar,25
6517,236,Active,nfl,LB,Arkansas,6517,,14106,TRUE,LB,56,Ramsey,"6'3""",,,,,Dillard (FL),GB,3267e534-526e-4db8-8e1f-49fc7ee8aedb,32276,2,21417,#RandyRamsey-NFL-GB-56,ramsey,Randy,,3128675,1995-09-07,randy,1.61611E+12, 00-0035085,,,randyramsey,ROLB,,2,,,1730,,,Randy Ramsey,25
6518,258,Active,nfl,LB,Baylor,6518,,13956,TRUE,DE,57,Roberts,"6'5""",,,,,Nacogdoches (TX),CAR,6dffc17c-86ca-4ffb-8ef2-12b4f832ce3e,32278,1,21415,#GregRoberts-NFL-CAR-57,roberts,Greg,,3139108,1996-03-21,greg,1.59919E+12, 00-0035082,,,gregroberts,,,,,,1729,,,Greg Roberts,24
6519,188,Active,nfl,WR,North Dakota State,6519,,13924,TRUE,WR,82,Shepherd,"5'11""",,,,,Blue Springs (MO),GB,4bfd6f35-f0ac-4c43-a023-f8236df31deb,32378,1,21513,#DarriusShepherd-NFL-GB-82,shepherd,Darrius,,3120588,1995-11-01,darrius,1.60685E+12, 00-0035181,,,darriusshepherd,,,,,831003,334,,,Darrius Shepherd,25
6520,327,Inactive,nfl,OL,Oklahoma State,6520,,14108,TRUE,G,67,Williams,"6'4""",,,,,,,c2a4c4a4-d0d7-4687-bd2b-7ea13118c3a7,32284,1,21477,#LarryWilliams-NFL-FA-67,williams,Larry,,3059734,1995-02-22,larry,, 00-0035075,,,larrywilliams,,,,,,9999999,,,Larry Williams,25
6521,175,Inactive,nfl,DB,Arizona State,6521,,14100,TRUE,DB,43,Harvey,"6'1""",,,,,,,d45eb662-6dcf-4e6a-ad14-bc610ab65deb,32333,1,21505,#JalenHarvey-NFL-FA-43,harvey,Jalen,,3128785,1995-09-19,jalen,, 00-0035091,,,jalenharvey,,,,,,9999999,,,Jalen Harvey,24
6522,230,Active,nfl,QB,Wagner,6522,,14183,TRUE,QB,9,Linta,"6'4""",,,,,,KC,4e2bc518-b039-4341-be4e-8385fa1265c8,32363,1,21372,#TJLinta-NFL-KC-9,linta,T.J.,,3118131,,tj,1.56903E+12,,,,tjlinta,,,,,831943,9999999,,,T.J. Linta,
6523,224,Active,nfl,P,Rice,6523,,13715,TRUE,P,3,Fox,"6'2""",,,,,Ladue Horton Watkins (MO),DET,7141ec7a-4f3d-44a4-979e-6644ab9e8f7b,32358,2,21376,#JackFox-NFL-DET-3,fox,Jack,,3916370,1996-09-01,jack,, 00-0035156,,,jackfox,,,,,,9999999,,,Jack Fox,24
6524,167,Active,nfl,WR,Fresno State,6524,,14181,TRUE,WR,1,Jordan,"5'10""",,,Jordan has landed on the injured reserve list due to an unspecified injury.,,,KC,91bd5e05-4549-4202-bf7b-6bbd335d038d,32361,1,21381,#JamireJordan-NFL-KC-1,jordan,Jamire,,3124538,,jamire,1.55828E+12,,,,jamirejordan,,,,,838444,9999999,,,Jamire Jordan,
6525,314,Inactive,nfl,OL,Ohio State,6525,,13952,TRUE,G,,Knox,"6'4""",,,,,,,e4a4febc-ebb2-492e-a3d5-ef5bdd2f9b1e,32335,1,21339,#DemetriusKnox-NFL-FA-0,knox,Demetrius,,3121419,1995-10-23,demetrius,1.5907E+12, 00-0035093,,,demetriusknox,,,,,,9999999,,,Demetrius Knox,24
6526,223,Inactive,nfl,LB,Colorado State,6526,,14163,TRUE,LB,48,Thomas,"6'2""",,,,,,,afc3cd02-f7fb-4de3-9e4f-46f02f7fd9b8,32372,0,21510,#TreThomas-NFL-FA-48,thomas,Tre,,3124517,1995-09-03,tre,,,,,trethomas,,,,,,9999999,,,Tre Thomas,24
6527,345,Inactive,nfl,OL,Florida State,6527,,14169,TRUE,G,66,Droogsma,"6'4""",,,,,,,7c218b81-76f2-45a1-b4a1-ac4e7a987c6c,32382,1,21518,#AustinDroogsma-NFL-FA-66,droogsma,Austin,,4422420,1995-03-04,austin,, 00-0035151,,,austindroogsma,,,,,,9999999,,,Austin Droogsma,25
6528,213,Active,nfl,K,Virginia Tech,6528,,14172,TRUE,K,4,Slye,"5'11""",,,,,North Stafford (VA),CAR,ef4998e0-c9ef-4afe-88ab-d09b48975a08,32384,2,21519,#JoeySlye-NFL-CAR-4,slye,Joey,,3124084,1996-04-10,joey,1.60988E+12, 00-0035192,,,joeyslye,K,,1,,,407,,,Joey Slye,25
6529,255,Active,nfl,TE,Temple,6529,,14282,TRUE,TE,85,Myarick,"6'5""",,,,,Cheltenham (PA),MIA,002adaa8-5dc2-4b4b-95bc-53a38dce3849,32442,2,21531,#ChrisMyarick-NFL-MIA-85,myarick,Chris,,3138744,1995-10-06,chris,1.6099E+12, 00-0035345,,,chrismyarick,RTE,,3,,838318,1754,,,Chris Myarick,25
6530,212,Inactive,nfl,LB,Mississippi State,6530,,13875,TRUE,LB,,McLaurin,"6'1""",,,,,,,328dd5c5-51e1-4554-813d-b264098b061b,32239,1,21454,#MarkMcLaurin-NFL-FA-0,mclaurin,Mark,,3917286,1997-04-11,mark,1.59719E+12, 00-0035014,,,markmclaurin,FS,,3,,,1739,,,Mark McLaurin,23
6531,225,Active,nfl,LB,LIU Post,6531,,14085,TRUE,LB,52,Carlock,"6'3""",,,,,Babylon (NY),ATL,e0924e2e-74c2-4ae7-8d2a-4579871c6c29,32234,1,21457,#JakeCarlock-NFL-ATL-52,carlock,Jake,,3120810,1996-10-02,jake,1.60619E+12, 00-0035008,,,jakecarlock,,,,,,9999999,,,Jake Carlock,24
6532,302,Inactive,nfl,OL,Idaho State,6532,,14145,TRUE,OT,67,Fineanganofo,"6'6""",,,,,,,630e7cfe-e952-42c3-9ffb-33192be4711a,32274,1,21280,#BrianFineanganofo-NFL-FA-67,fineanganofo,Brian,,3139092,1995-05-03,brian,, 00-0035041,,,brianfineanganofo,,,,,,9999999,,,Brian Fineanganofo,25
6533,225,Inactive,nfl,LB,Nebraska,6533,,14140,TRUE,ILB,59,Young,"6'0""",,,,,,,8777f90a-8280-447b-9fb4-806989838e9f,32291,1,21288,#DedrickYoung-NFL-FA-59,young,Dedrick,,3700080,1996-11-07,dedrick,1.55727E+12, 00-0035052,,,dedrickyoung,,,,,,9999999,,,Dedrick Young,23
6534,310,Inactive,nfl,DL,Boston College,6534,,13939,TRUE,DT,77,Smith,"6'1""",,,,,Cathedral Catholic (CA),MIA,f24fb71b-8799-48d8-aa5c-510a40cfaeed,32459,2,21412,#RaySmith-NFL-MIA-77,smith,Ray,,3915309,1997-01-18,ray,1.59699E+12, 00-0035332,,,raysmith,DE,,3,,,9999999,,,Ray Smith,24
6535,264,Active,nfl,TE,"Miami, O.",6535,,14208,TRUE,TE,84,Becker,"6'5""",,,,,Carmel (IN),BUF,34ecc6f0-1ee7-4d66-b8e6-e66307e5c835,32449,2,21409,#NateBecker-NFL-BUF-84,becker,Nate,,3125999,1996-03-24,nate,1.61172E+12, 00-0035322,,,natebecker,,,,,830983,9999999,,,Nate Becker,25
6536,285,Active,nfl,DL,Texas-San Antonio,6536,,14213,TRUE,DT,92,Strong,"6'4""",,,,,Cleveland (TX),DET,6c8c270b-7412-452a-a221-7ec5600cc2a3,32461,2,21536,#KevinStrong-NFL-DET-92,strong,Kevin,,3124052,1996-08-05,kevin,1.60074E+12, 00-0035334,,,kevinstrong,,,,,835485,1756,,,Kevin Strong,24
6537,310,Inactive,nfl,OL,Wake Forest,6537,,14278,TRUE,G,60,Anderson,"6'5""",,,,,,,b997cb23-f1a0-43c8-a684-7941e38afa8e,32431,1,21265,#RyanAnderson-NFL-FA-60,anderson,Ryan,,3124111,1994-12-30,ryan,, 00-0035335,,,ryananderson,,,,,,9999999,,,Ryan Anderson,25
6538,270,Inactive,nfl,DL,Pittsburgh,6538,,14076,TRUE,DE,,Hendrix,"6'4""",,,,,,,55c1614f-c234-45d9-baf5-1cc808faaa4d,32436,1,21269,#DewayneHendrix-NFL-FA-0,hendrix,Dewayne,,3115334,1995-06-13,dewayne,1.59641E+12,,,,dewaynehendrix,LOLB,,3,,,1708,,,Dewayne Hendrix,25
